Year,COURSE CODE,"1. As a complete and useful guide for the course, the syllabus was: ",2. Relevance of activities and assignments to course goals was:,"3. Relevance of required readings (websites, articles, text, etc.) ",4. The effectiveness of the delivery format was: ,"5. Overall, the course content was: ",COURSE CONTENT,1. Quality and helpfulness of the mentor feedback was: ,2. Timely response by the mentor for inquiries was: ,3. MentorÂs availability for extra help was: ,"4. Overall, the mentor was: ",MENTOR
2024,EAPP111,5,5,5,5,5,i don't have any suggestions but my experience was good,5,5,5,5,i have no negative comments but the mentor was very clear and reliable
2024,IT6209,5,5,5,5,5, ,5,5,5,5, 
2024,HMRM112,5,5,5,5,5, ,5,5,5,5, 
2024,GMAT111,5,5,5,5,5,Online experience was good. I got used to it.,5,5,5,5,The course was very difficult but I learned a lot. Thank you.
2024,BP002,5,5,5,5,5, ,5,5,5,5, 
2024,BAMM6206,5,5,5,5,5,none so far,5,5,5,5,Good mentor 
2024,BAFM6102,5,5,5,5,5, ,5,5,5,5, 
2024,GE6108,5,5,5,5,5, ,5,5,5,5, 
2024,PHIL121,4,4,4,4,4, ,4,4,4,4, 
2024,BAMM6206,5,5,5,5,5,none so far ,5,5,5,5,Good mentor
2024,ENGL121,5,5,5,5,5, ,4,4,4,4, 
2024,GBIO121,4,3,3,3,3, ,3,3,2,3, 
2024,GE6106,4,4,4,4,4, ,4,4,4,4, 
2024,DIRR112,5,5,5,5,5, ,5,5,5,5, 
2024,MBA603,5,5,5,5,5, ,5,5,5,5,"Thank you, Ma'am."
2024,GE6102,5,5,5,5,5, ,5,5,5,5, 
2024,GE6102,5,5,5,5,5, ,5,5,5,5, 
2024,ENGL112,3,3,3,3,3, ,3,3,3,3, 
2024,BA301,5,5,5,5,5, ,4,4,4,4, 
2024,ACTG6146,5,5,5,5,5, ,5,5,5,5, 
2024,PSCI6202,5,5,5,5,5, ,5,5,5,5, 
2024,GE6116,4,5,5,4,4,Indicate more information regarding topics ,5,5,5,5, 
2024,MGT6267,4,3,3,3,3, ,3,3,3,3, 
2024,MIS6233,5,5,5,5,5, ,5,5,5,5, 
2024,LAW6149,5,5,1,4,5, ,1,1,1,1,Keep it up!
2024,ENG302,5,5,5,5,5,good,5,5,5,5,Very Good
2024,GE6102,5,5,5,5,5, ,5,5,5,5, 
2024,EDUC6421,5,5,5,5,5, ,5,5,5,5, 
2024,GE6116,5,5,5,5,5, ,5,5,5,5, 
2024,GE6101,5,5,5,5,5, ,5,5,5,5, 
2024,GE6200,5,4,5,5,5, ,5,5,5,5, 
2024,GBIO121,5,5,5,5,5, ,5,5,5,5, 
2024,HUMSS122,5,5,5,5,5, ,5,5,5,5, 
2024,RSCH121,4,4,4,4,4, ,4,4,4,4, 
2024,HUMSS122,5,5,5,5,5, ,5,5,5,5, 
2024,BAMM6206,5,5,5,5,5, ,5,5,5,5, 
2024,EDUC6301,4,4,4,4,4, ,4,4,4,4,Thank you for well guided in this course subject. 
2024,HUMSS126,5,5,5,5,5, ,5,5,5,5, 
2024,ITE6200,4,4,4,4,4, ,4,4,4,4, 
2024,GBIO122,5,5,5,5,5,None.,5,5,5,5,None.
2024,ICT112,4,4,4,4,4, ,4,4,4,4, 
2024,RSCH121,4,3,5,4,4, ,5,5,5,5, 
2024,GE6105,5,5,5,5,5, ,5,5,5,5, 
2024,MBA702,5,5,5,5,5, ,5,5,5,5, 
2024,CPAR122,4,4,4,4,4, ,4,4,4,4, 
2024,BAMM6204,5,5,5,5,5, ,5,5,5,5, 
2024,GE6101,5,5,5,5,5,NONE - KEEP UP THE GOOD WORK,5,5,5,5,NONE - KEEP UP THE GOOD WORK
2024,GE6102,5,5,5,5,5, ,5,5,5,5, 
2024,BP002,4,4,4,4,4, ,3,3,3,3, 
2024,NSCI6401,5,5,5,5,5,AMAZING,5,5,5,5,EXCELLENT
2024,GBIO121,4,4,4,4,4, ,3,3,4,4, 
2024,GE6116,4,4,4,4,4, ,4,4,4,4, 
2024,ACTG6146,3,3,3,3,3,interactive discussion most especially in problems and discussion of answers in labroatory activity.,3,3,3,3, 
2024,CPAR122,5,5,5,5,5,None.,5,5,5,5,None.
2024,ENGL6311,4,4,4,4,4, ,4,4,4,4, 
2024,MATH6302,3,3,3,3,3, ,4,4,4,4, 
2024,LAW6145,4,4,3,3,4, ,4,4,4,4, 
2024,PSYC6304,5,5,5,5,5, ,5,5,5,5, 
2024,ECON6152,3,3,3,3,3, ,3,3,3,3, 
2024,HUMSS121,5,5,5,5,5, ,5,5,5,5, 
2024,FLAN6456,3,3,3,3,3, ,3,3,3,3, 
2024,GE6108,5,5,5,5,5, ,5,5,5,5, 
2024,IT6205A,3,3,3,3,3,"please make sure that the questions in quizzes, assignments are found in the module. I've written the questions that I believe were not in the module and I've scanned the module multiple times and it's not there.",3,3,3,3, 
2024,ENGL6101,4,4,4,4,4,"I hope the school continuously updates the modules since a lot of them seem to be outdated (would also appreciate double-checking them since I've observed a lot of grammatical and spelling errors which makes it harder to understand). Considering these online courses are more expensive than traditional ones, I think that should be the bare minimum action the school could take so the students don't feel like they just wasted their money.",4,4,4,4, 
2024,BAFM6306,5,5,5,5,5, ,5,5,5,5, 
2024,GE6108,4,4,4,4,4, ,4,4,4,4, 
2024,GE6300,5,4,5,5,5, ,5,5,5,5, 
2024,RSCH122,5,4,4,5,5, ,5,5,5,5, 
2024,ENGL6222,5,5,5,5,5, ,5,5,5,5, 
2024,FMGT6259,5,5,5,5,5, ,5,5,5,5,Always patient and understanding especially in answering my questions.
2024,ENGL6231,5,5,5,5,5, ,5,5,5,5, 
2024,MGT6267,4,4,4,4,4, ,4,4,4,4, 
2024,ENGL6102,3,3,3,3,3,"Same with the other courses, I hope for continuous updates of the course materials, and please double-check the modules before giving them out to students because the errors make the content difficult and confusing to understand. A simple act of proofreading could easily fix that. In this course specifically, some of the activities aren't in line with the topics covered in that specific week so I hope it can be changed to make it less confusing for the students. ",4,4,4,4, 
2024,MBA106,5,5,5,5,5, ,5,5,5,5, 
2024,PHYED6103,5,5,5,5,5, ,5,5,5,5, 
2024,ENGL311,5,5,5,5,5, ,5,4,4,4, 
2024,ENGL6313,5,3,5,5,4,There was a quiz wherein some questions are from the lesson for the following week.,5,5,5,5, 
2024,ACTG6480,5,5,5,5,5, ,5,5,5,5, 
2024,GE6107,5,5,5,5,5, ,5,5,5,5, 
2024,GE6102,4,4,4,4,4, ,4,4,4,4, 
2024,BAMM6305A,5,5,5,5,5, ,5,5,5,5, 
2024,GE6104,5,5,5,5,5, ,5,5,5,5, 
2024,GE6104,4,4,4,3,4,Please make downloadable references,4,4,3,3, 
2024,MBA503,5,5,5,5,5, ,5,5,5,5, 
2024,IT6256,5,5,5,5,5, ,5,5,5,5, 
2024,COMP6102,5,5,5,5,5, ,5,5,5,5, 
2024,BUSC112,3,3,3,3,3, ,3,3,3,3, 
2024,PHYED6200,4,5,4,5,4,Provide more manuals or journals.,5,5,5,5, 
2024,LAW6149,5,5,5,5,5,There are several instances when some of the questions will only appear on the succeeding modules. I do not know if this is intentional or not. ,5,5,5,5,same comment as above
2024,PSYC6303,4,4,5,5,4, ,5,5,5,5, 
2024,GE6106,5,5,5,5,5, ,5,5,5,5, 
2024,GE6104,5,5,5,5,5,GREAT JOB,5,5,5,5,EXCELLENT
2024,ENGL6311,4,4,4,4,4,it would be better if we can make the subjects more interesting to look at like having essays for a video that correlates to the topic,4,4,4,4,The Module was properly explained
2024,ENGL6103,4,4,4,4,4,"For this specific course, I appreciate the video lecture a lot since it talked about a lot of additional information not found in the module, however, the quality of the audio was kind of bad/unclear. I had to constantly rewatch the video to properly understand what the professor said which took up a lot of time. I hope the school can look into providing or at least letting some of the professors borrow better equipment for their video lectures.",4,4,4,4, 
2024,GE6102,5,5,5,5,5,more instructional videos,5,5,5,5,none - keep up the good work
2024,ITE6102,4,4,4,4,4,maybe updating the lessons more clearer explanation,4,4,4,4,"Mentor did great explaining the modules
"
2024,BP001,4,4,4,4,4, ,4,4,4,4, 
2024,ECON122,4,4,4,4,4, ,4,4,4,4, 
2024,GE6107,4,4,4,4,4, ,4,4,4,4, 
2024,UCSP111,5,5,5,5,5, ,5,5,5,5, 
2024,ENTR122,4,4,4,4,4, ,4,4,4,4, 
2024,FLAN6356,4,4,3,3,4,"For this course, I had problems understanding the video lectures since the audio quality was unclear and choppy which is a shame since I could tell that the professor was passionate about teaching Spanish and tried really hard to help the students understand the lesson better. I couldn't solely depend on the modules since the content was confusing, in the sense that it was kind of all over the place like it jumped from one completely different topic to another (in my perspective). I hope that can be fixed in the future.",4,4,4,4, 
2024,GE6103,4,4,4,4,4, ,4,4,4,4, 
2024,BP001,5,5,5,5,5,NONE,5,5,5,5,NONE
2024,ICT112,5,5,5,5,5, ,5,5,5,5, 
2024,GE6103,5,5,5,5,5, ,5,5,5,5, 
2024,GE6103,5,5,5,5,5,Great!,5,5,5,5,Great!
2024,COMM6108,5,5,5,5,5, ,5,5,5,5, 
2024,STAT112,5,5,5,5,5, ,5,5,5,5, 
2024,PEDH112,4,4,4,4,4,good,4,4,4,4,Good
2024,BAMM6303,5,5,5,5,5,So good so far ,5,5,5,5,"May i suggest to have online meeting with our mentor once in a while through ZOOM app or any another application to raise our questions, concerns related to the same subject also if we have any recommendation or new idea that it can develop the online study mechanism."
2024,GE6115,4,4,4,5,4,"I believe some questions for the short/long quiz need to be double-checked because there are duplicates of the same question. Also, for the module, it would be better if there were video recordings of a professor discussing and explaining about the course/subject.",4,4,4,4, 
2024,IT6224,5,5,5,5,5, ,5,5,5,5, 
2024,GE6101,4,5,5,4,5, ,4,4,5,5, 
2024,GE6200,4,4,4,4,4, ,4,4,4,4, 
2024,GE6107,5,5,5,5,5, ,5,5,5,5, 
2024,MBA104,5,5,5,5,5, ,5,5,5,5, 
2024,HUMSS125,5,5,5,5,5, ,5,5,5,5, 
2024,BAMM6204,5,5,5,5,5, s.,5,5,5,5, s.
2024,HM6357,5,5,5,5,5,Good,5,5,5,5,Thank you for your effort.
2024,NSTP102,4,4,4,4,4,Superb!,5,4,4,4,Thank you Mentor
2024,3LP1,4,4,4,4,4,NONE SO FAR,4,4,4,4,THANK YOU
2024,REM6234,3,3,3,3,3,sometimes answers are wrong even correct,3,3,3,3,sometimes answers are wrong even correct
2024,MIS6233,5,5,5,5,5, ,5,5,5,5, 
2024,PHYED6200,5,5,5,5,5, ,5,5,5,5,All is good but not comfortable witht the video activity
2024,PSYC6302,5,5,5,5,5, ,5,5,5,5, 
2024,GE6100,5,5,5,4,5,None ,5,5,5,5, 
2024,RSCH122,4,4,4,4,4, ,4,2,3,3, 
2024,CPAR122,3,3,3,3,3, ,3,3,3,3, 
2024,RSCH111,5,5,5,5,5, ,5,5,5,5, 
2024,GE6103,4,4,4,4,4, ,4,4,4,4, 
2024,BAMM6101,5,5,5,5,5, ,5,5,5,5, 
2024,COMM6111,5,5,5,5,5, ,5,5,5,5, 
2024,BAMM6204,5,5,5,5,5,ALL IS VERY GOOD,5,5,5,5,VERY GOOD 
2024,ENTR122,4,5,4,5,4, ,5,5,4,5, 
2024,UCSP111,5,4,5,5,5, ,1,1,1,1,There's no mentor in the subject.
2024,PHIL121,5,5,5,4,5, ,1,1,1,1,There's no mentor at this subject.
2024,GBIO121,4,4,4,4,4, ,4,4,4,4, 
2024,ENGL112,5,5,5,5,5,The course was difficult but I learned a lot.,5,5,5,5,"It was scary to drag sentences into slots because one mistake creates so many mistakes. But overall, I learned a lot. Thank you."
2024,HUMSS124,5,5,4,4,5, ,4,4,4,4, 
2024,PEDH122,4,4,4,4,4, ,4,4,4,4, 
2024,GE6103,5,5,5,5,5, ,5,5,5,5, 
2024,BAMM6201,5,5,5,5,5,ALL IS  VERY GOOD,5,5,5,5,ALL IS VERY GOOD
2024,MATH6200,5,5,5,5,5, ,5,5,5,5, 
2024,PHYED6102,5,5,5,5,5, ,5,5,5,5, 
2024,CS378,3,1,3,3,2, ,5,5,5,4, 
2024,HUMSS121,5,5,5,5,5, ,5,5,5,5, 
2024,PSYC6101,4,4,4,4,4, ,4,4,4,4, 
2024,BAFM6203,5,5,5,5,5,Hoping to have virtual classes that will be scheduled at night. Thank you,5,5,5,5,Understandable and on point modules and great explanations for each topic on the recorded class. 
2024,GE6300,5,5,5,5,5, ,5,5,5,5, 
2024,BAMM6002,5,5,5,5,5, ,5,5,5,5, 
2024,ACTG6146,5,5,5,5,5, ,5,5,5,5, 
2024,MGT101,5,5,5,4,5,The format and course content was outstanding. I learned a lot. More examples and elaborations of every lesson i think is needed to fully understand the lessons.,4,5,4,5,I appreciate my mentor in this subject. I clearly understand her way of teaching. Hope to have more of this kind of mentor in all my subjects.
2024,CPAR122,4,4,4,4,4, ,4,4,4,4, 
2024,ECON6110,3,3,3,3,3,simplified readings with less highly technical terms and analysis that are easier to grasp ,3,3,3,3,at least once a month mentor-mentee conversation
2024,EDUC233,5,5,5,5,5,Perfect,5,5,5,5,Good Job
2024,BP003,5,5,5,5,5,NONE,5,5,5,5,NONE
2024,GE6115,5,5,5,5,5,"it was excellent, I learned a lot.",5,5,5,5,Excellent I learned a lot
2024,REM6122,5,4,5,4,3,The answers to a substantial number of questions in the quizzes are incorrect thereby resulting to a lower score.,4,4,4,4, 
2024,MGT6370A,5,5,5,5,5, ,5,5,5,5, 
2024,BP002,5,4,4,4,4, ,4,5,5,5, 
2024,MBA106,4,4,4,4,4, ,5,5,5,5, 
2024,BAMM6204,5,5,5,5,5, ,5,5,5,5,"Would like to kindly suggest for recordings or live classes, if mentors could utilize noise-cancelling microphones to minimize background noise."
2024,GE6116,5,4,5,5,5, ,4,4,4,5, 
2024,BAMM6302,5,5,5,5,5,i frequently observe on quizzes that occasionally there are two questions.,5,5,5,5, You are Amazing 
2024,PEDH112,2,3,3,3,4, ,3,3,3,3, 
2024,CS6203,4,4,4,4,4, ,4,4,4,4, 
2024,PSCI6101,4,4,4,4,4, ,4,4,4,4, 
2024,BAMM6301,5,5,5,5,5,So good so far,5,5,5,5,"May i suggest to have online meeting with our mentor once in a while through ZOOM app or any another application to raise our questions, concerns related to the same subject also if we have any recommendation or new idea that it can develop the online study mechanism."
2024,MBA904,4,4,4,4,4,"The explanations in the presentations would be better if they are using simple terms.  Sometimes they do not make sense.  Also, it will be helpful to the students if the topic is indicated in the different slides.",3,5,4,4,"I would appreciate a detailed feedback in my assignments as it takes hours to complete them.  I only receive a mark, without knowing what were the criteria in marking.  I do appreciate that I get a ""thank you"" for submitting, but it will be very helpful to us students who take the courses seriously as to what our professors think about our work."
2024,PSYC6204,5,5,5,5,5, ,5,5,5,5, 
2024,EE6301,4,4,5,4,4, ,5,5,5,5, 
2024,GE6115,4,4,4,4,4,NONE,4,4,4,4,Mentor should be easy to reach out
2024,GE6300,3,3,3,3,3,I have no complaints.,3,3,3,3,I have no complaints.
2024,PHYED6106,5,5,5,5,5, ,5,5,5,5, 
2024,GE6106,4,4,4,4,4,None.,4,4,4,4, 
2024,GE6100,5,5,5,5,5,None ,5,5,5,5, 
2024,GE6103,4,4,4,4,4, ,4,4,4,4, 
2024,CS6309,4,4,4,4,4, ,4,4,4,4, 
2024,GE6116,4,4,4,4,4, ,4,4,4,4, 
2024,PHYED6101,4,4,4,4,4, ,4,4,4,4, 
2024,BAMM6301,5,5,5,5,5,all good ,5,5,5,5,great scope of quizzes not everyweek assignment and short quiz. works with my busy work schedule. 
2024,GE6101,5,5,5,5,5,"In-depth understanding of sequence of events in Philippine history, achieved. ",5,5,5,5,Mentor is pleasant and helpful.
2024,EDUC6320,5,5,5,5,5, ,5,5,5,5, 
2024,PEDH112,5,5,5,5,5, ,5,5,5,5, 
2024,GE6107,5,5,5,5,5, ,5,5,5,5,Justine Ray Chavez
2024,ITE7107,3,3,3,3,3,anything will do,3,3,3,3, 
2024,GE6108,3,3,3,3,3, ,3,3,3,3, 
2024,MBA501,5,5,5,5,5, ,5,5,5,5, 
2024,EAPP111,3,3,3,3,3, ,3,3,3,3, 
2024,NSCI6401,5,5,5,5,5,Â,5,5,5,5,Â
2024,GE6103,5,5,5,4,5,Everything that's needed for this course was given and more facts than I can remember.,4,4,4,4,With just the given documents alone they were really helpful
2024,GE6300,2,2,3,2,2, ,3,3,3,3, 
2024,ACTG6152,5,4,5,5,5, ,5,5,5,5,Prof. Felanver Tonog additional lecture videos were helpful in pointing out keypoints of the weekly modules and further explanations definitely helped me understood the lessons much better.
2024,GE6115,5,5,5,5,5, ,5,5,5,5, 
2024,ETHNS6102,4,4,4,4,4,none,4,4,4,4,none
2024,FILI6201,5,5,5,5,5, ,5,5,5,5, 
2024,GE6116,5,4,5,5,5, ,5,5,4,5, 
2024,EDUC6231,3,4,4,4,4, ,4,3,4,4, 
2024,STAT112,2,2,1,1,1, ,2,1,1,2, 
2024,ENGL6311,5,5,5,5,5, ,5,5,5,5, 
2024,EDUC6421,5,5,5,5,5, ,5,5,5,5, 
2024,STAT112,4,2,2,1,3,CORRECT ANSWERS ARE MARKED WRONG! IT IS UNACCEPTABLE. HOPEFULLY U WILL CHECK ON THAT BECAUSE ITS UNFAIR TO OTHER STUDENTS WHO WANTS TO ACCOMPLISH A HIGHER GRADE!,3,2,1,2,"ANSWERS WERE MARKED WRONG EVEN IF ITS CORRECT AND IN THE MULTIPLE CHOICES THERE WERE NO RIGHT ANSWERS TO SELECT, INSTEAD I JUST HAD TO PICK THE CLOSEST CHOICE. I WAS JUST TRYING TO FOLLOW WHAT THE PROFESSOR HAS DISCUSSED ON THE VIRTUAL CLASS, BUT THERE ARE QUIZZES THAT HAS NO RIGHT ANSWERS IN THE MULTIPLE CHOICES . PLS FIX IT SIR I WAS TRYING TO ACHIEVE A HIGHER GRADE THIS 4TH QUARTER TO MAKE UP MY LOW 3RD QUARTER GRADE. SAD "
2024,RSCH121,5,5,5,5,5, ,5,5,5,5, 
2024,ENGL6311,5,5,5,5,5, ,5,5,5,5, 
2024,GE6100,5,5,5,5,5, ,5,5,5,5, 
2024,BAFM6203,5,5,5,5,5, ,5,5,5,5, 
2024,GBIO122,5,5,5,5,5, ,5,5,5,5, 
2024,HMRM112,5,5,5,5,5, ,5,5,5,5, 
2024,MBA105,4,4,4,4,4, ,4,4,4,4, 
2024,MBA603,4,4,4,4,4, ,5,5,5,5, 
2024,GE6104,5,5,5,5,5, ,5,5,5,5, 
2024,ENGL6311,5,5,5,5,5,Excellence performance at all ,5,4,5,5,Thank you for being such an inspiring and dedicated mentor. I appreciate all the lessons you have shared with me.
2024,NSTP6101,4,4,5,5,4, ,4,4,4,4, 
2024,BAFM6007,5,5,5,5,5,The modules are very helpful.,5,5,5,5,Professor Mary is approachable and responsive. 
2024,GE6100,5,5,5,5,5, ,5,5,5,5, 
2024,GE6114,5,5,5,5,5, ,5,5,5,5, 
2024,GE6104,5,5,5,5,5,scheduled zoom meeting,5,5,5,5,to have scheduled zoom meeting
2024,GE6108,5,5,5,5,5,Thank you.,5,5,5,5,"Thank you, Ma'am."
2024,ITE6101,4,4,4,4,4, ,4,4,4,4, 
2024,THC6247,4,4,4,4,4, ,4,4,4,4, 
2024,NSCI6302,4,4,4,3,4,"some of the modules were not arranged. the tests included items which were not yet discussed in the previous unlocked modules, causing mistakes",5,5,5,5, 
2024,ENGL112,3,3,3,3,3, ,3,3,3,3, 
2024,BAMM6008A,5,5,5,5,5, ,5,5,5,5, 
2024,GE6116,5,5,5,5,5,Good,5,5,5,5,Thank you for your effort
2024,ENGL6231,5,5,5,5,5, ,5,5,5,5, 
2024,NSCI6401,4,4,4,4,4,NONE SO FAR,4,4,4,4,THANK YOU FOR TEACHING.
2024,MATH,3,2,2,3,4, ,3,3,3,3, 
2024,REM6201,3,3,3,3,3,none,3,3,3,3,none
2024,MATH6100,3,1,1,2,2,"the module and the teachings are great but when the short quizzes and assigments came, most of the questions were not taught in the lecture materials so I had to find other materials that would teach me the process of solving for the questions. This is disappointing because why am I paying for this if I can just go to YouTube for free.",5,5,5,5,The mentor delivered the lessons well. I just really wish he taught everything because not everything that was asked in the activities was taught in the video lectures.
2024,GMAT111,3,3,3,3,3, ,3,3,3,3, 
2024,GE6107,5,5,5,5,5, ,5,5,5,5, 
2024,PEDH111,5,5,5,5,5, ,5,5,5,5, 
2024,EE6202,4,4,4,4,5, ,5,5,5,5, 
2024,FILI6301,3,3,3,3,3,none,3,3,3,3,none
2024,ICT112,5,5,5,5,5, ,5,5,5,5, 
2024,ENGL6311,5,5,4,5,5, ,5,5,5,5, 
2024,BP002,4,4,4,4,4, ,5,5,5,5, 
2024,GBIO121,4,4,4,4,4, ,4,4,4,4, 
2024,GE6300,5,5,5,5,5, ,5,5,5,5, 
2024,DIRR112,4,4,4,4,4, ,4,4,4,4, 
2024,GE6116,5,5,5,5,5, ,5,5,5,5,Excellent! Thank you!
2024,BAMM6305A,5,5,5,5,5, ,5,5,5,5, 
2024,BIO6212,5,5,5,5,5,Easy to learn.,5,5,5,5,Well-versed on the subject.
2024,CS6203,5,5,5,5,5, ,5,5,5,5,Thanks for the knowledge sharing
2024,REM6269,3,3,3,3,3,none,3,3,3,3,none
2024,GE6115,4,4,4,4,4, ,4,4,4,4, 
2024,UCSP111,5,5,5,5,5, ,5,5,5,5, 
2024,REM6235,5,5,5,5,5, ,5,5,5,5, 
2024,REM6234,5,5,5,5,4, ,5,5,5,4, 
2024,IT6205A,4,4,4,4,4, ,4,4,4,4, 
2024,PSYC6205,3,3,3,4,3,.,3,3,3,4,.
2024,ENGL6311,5,5,5,5,5, ,5,5,5,5, 
2024,MEIL122,5,5,5,5,5, ,5,5,5,5, 
2024,GE6108,5,5,5,5,5, ,5,5,5,5, 
2024,LAW6254,5,5,5,5,5,Law is my fave topic,5,5,5,5, 
2024,ENGL6311,5,4,5,5,4, ,5,5,5,5, 
2024,ENGL6311,4,5,4,5,4, ,5,5,5,5, 
2024,GE6116,4,4,4,4,4, ,4,4,4,4, 
2024,GE6105,5,5,5,5,5, ,5,5,5,5, 
2024,ENGL6311,5,4,5,4,5, ,5,5,5,5, 
2024,GE6107,5,5,5,5,5, ,5,5,5,5, 
2024,BP005,5,5,5,5,5,good,5,5,5,5,good
2024,PSYC6303,5,5,5,5,5, ,5,5,5,5, 
2024,GE6107,5,5,5,5,5,Great!,5,5,5,5,GReat!
2024,ECON6152,4,4,5,4,4, ,5,5,5,5, 
2024,GE6116,5,5,5,5,5,I loved the articles provided which added more context to each modules Â really learned a lot from this course! :) ,5,5,5,5, 
2024,MBA905,4,4,4,4,4, ,4,4,4,4, 
2024,ENGL121,4,4,4,4,4, ,3,3,3,3, 
2024,HPC6465,3,3,3,3,3,"1. Modules lesson should be straight to the point. Shorter modules are memorable compared to longer ones. include simple to understand summary of the entirety of the lesson. it does not have to be very short or very long. 

2. consistency on text fonts in modules which sometimes can be hard to read.

3. All courses should be unlock even without the completion of the other weeks. So students can have an idea what to expect next or plan ahead of time. Example unlock Week 2 after the completion of week 1 Q&A.

4. Avoid using fill in the blanks when asking question and also the one that you need to arrange the answer this would cause problem and it complicates the system. Instead use a simple choices to answer the question not write them or arrange them. A simple true or false question is good compare to fill in the blank and it is challenging.

5. Downloadable contents I don't know if I can download the contents or not but it would really help the students if they can download the modules so even if they have no access to internet they can study offline.

6. Memorization questions is fine but there are some question in some test that you need to answers fully to make it right. it is possible to create creative question when it is about memorization.

7.  Lack of Guided question on test some test have no guided questions that can confuse students. emphasize what to do give examples, highlight it at the beginning so students can clearly comprehend the task.

8. Accessing old courses I don't know if you can still access or read old courses taken after completing them. It is a good way to review even though I have my notes.

9. Avoid using Lock Down Browser. Some subjects does not require lock down browser and some required I don't know why but it should be flexible system. where student could take note and learn.

10. Order of modules sometimes Week 1 questions will ask question that are not discuss yet.

11. Avoid using timers on short quizzes only to long quizz and finals.

12. Less History lesson and more on the current knowledge.
",3,3,3,4,Overall Quality in A good State.
2024,ENGL6002,5,5,5,5,5, ,5,5,5,5, 
2024,OAM122,3,3,4,3,4, ,3,3,3,3, 
2024,GE6104,5,5,5,5,5, ,5,5,5,5, 
2024,GE6101,5,5,5,5,5, ,5,5,5,5, 
2024,GE6108,5,5,5,5,5, ,5,5,5,5, 
2024,PHYC121,5,5,5,5,5,NONE,5,5,5,5,NONE
2024,PHYED6102,4,4,4,4,4,none,4,4,4,4,none
2024,ECON6152,5,4,4,5,5, ,5,5,5,5, 
2024,ECON6150,3,3,3,3,3, ,3,3,3,3, 
2024,BME6370A,3,3,3,4,4, ,3,4,4,4, 
2024,HM6357,5,5,5,5,5, ,5,5,5,5, 
2024,HPC6249,5,4,4,4,4, ,5,5,5,5, 
2024,ETHNS101,5,5,5,5,5, ,5,5,5,5, 
2024,MGT6140A,4,4,4,4,4, ,4,4,4,4,Very accommodating. Thank you
2024,MGT6267,4,4,4,4,4, ,4,4,4,4, 
2024,ICT112,5,5,5,4,5, ,2,2,2,2, 
2024,MPA7202,5,5,5,5,5,PLS PROVIDE PHD IN PUBLIC ADMINISTRATION,5,5,5,5, 
2024,BAMM6303,5,5,5,5,5, ,5,4,5,4, 
2024,MKTG6332,5,4,5,4,4, ,5,4,5,4, 
2024,COMP6101,5,5,5,5,5,The content is easy to understand.,5,5,5,5,Learned a lot from the topics.
2024,GBIO121,5,5,5,5,5, ,5,5,5,5, 
2024,ECON6370,3,3,3,3,3, ,3,3,3,3, 
2024,ENTR122,5,4,5,5,5, ,3,3,5,3, 
2024,HUMSS123,5,5,5,5,5, ,5,5,5,5, 
2024,BAMM6008A,4,4,4,4,4, ,4,4,4,4, 
2024,MIT536,5,5,5,5,5, ,5,5,5,5,"Professor Jonathan was incredibly accommodating and helpful. He answered all my queries promptly, clarified my questions thoroughly, and was genuinely willing to help."
2024,MPA7204,5,5,5,5,5,NONE ,5,5,5,5,NONE
2024,GE6103,4,4,4,4,4, ,4,4,4,4, 
2024,ACTG6480,5,5,5,5,5, ,5,5,5,5, 
2024,ACTG6143A,5,5,5,5,5, ,5,5,5,5, 
2024,IT6301,5,5,5,5,5,Easy to learn.,5,5,5,5,Well-versed on the subject.
2024,GE6104,4,4,4,4,4, ,4,4,4,4, 
2024,ENGL6311,5,5,5,5,5, ,5,5,5,5, 
2024,ENGL6311,4,4,4,4,4, ,4,4,4,4, 
2024,PRAC6391,5,5,5,5,5, ,5,5,5,5,Keep the good work as being mentor!
2024,GE6300,4,4,4,4,4, ,4,4,4,4, 
2024,GE6106,4,4,3,4,4, ,4,4,4,4, 
2024,MBA503,5,5,5,5,5,"The format is great and I am okay with it, thank you!",5,5,5,5,"Thank you, Prof. Cartel "
2024,GE6102,5,5,5,4,5, ,5,5,5,5,AMAZING subject 
2024,GE6115,5,5,5,5,5, ,5,5,5,5,"Dear Mentor, thank you for the effort for this course module."
2024,ECON6152,5,5,5,5,5, ,5,5,5,5, 
2024,NSTP6102,5,5,5,5,5, ,5,5,5,5, 
2024,MIS6314,5,5,5,5,5, ,5,5,5,5, 
2024,GE6116,4,4,4,4,4, ,4,3,3,4, 
2024,ENGL6311,5,5,5,5,5, ,5,5,5,5, 
2024,ECON6151,5,5,5,5,5, ,5,5,5,5, 
2024,GE6115,4,4,4,4,4, ,3,3,3,3, 
2024,BAMM6102,5,4,5,5,5,"Suggesting for quizzes, long quizzes and homeworks to have 1 final review",5,5,5,5, 
2024,GE6114,5,5,5,5,5,"Modules are helpful, and the given problem samples relates to each topic.",5,5,5,5,Mentor is resourceful.
2024,GE6108,4,4,4,4,4, ,4,4,4,4, 
2024,ACTG431,5,5,5,5,5, ,5,5,5,5, 
2024,GE6300,4,4,4,4,4, ,4,4,5,5, 
2024,CS411,3,3,3,3,3, ,3,3,3,3, 
2024,GE6101,4,4,5,4,5, ,4,4,4,4, 
2024,COMM6105,5,5,5,5,5, ,5,5,5,5, 
2024,EDUC6201,4,5,4,5,5,Excellent!,4,4,4,4,Good
