Date,Feedback,Department,Category,,
2019,submission of tests..where in we have to print then scanned then send it again..Why don't we just directly answered it,Mentor,Mentors Helpfullness ,,
2019,"i believe you should improve your PERSONAL TOUCH with the students, as AMAOED student am looking for something someone from AMAOED will call us personally to ask how was my subjects?, how was its going? like that ... cause i felt like we are totally digital student.. i completed all the requirements of my curriculum but I've never received any personal call from anyone. what i notice also as AMAOED student, i felt like it is more on BUSINESS concern (like the payment, your due already, your subject was gone... ), you know am looking for something like AMAOED should try to reach out with the student to have a personal conversation example about how's life going on? you know casual conversation like that... not only conversation about the subject, wrong answer etc... like what traditional students feels like, because as student (Regardless we are online or traditional) talking beyond the subjects and normal conversation matters, so we will feel confident that AMAOED really cares about the student,,, for me this is what's missing...",Mentor,Mentors Helpfullness ,,
2019,There should be more options/channels for credit card online payment aside from from Paypal.,Mentor,Mentors Helpfullness ,,
2019,More communication to the tutors so in case there is an urgent concern regarding a student's learning we can talk to them immediately,Mentor,Mentors Helpfullness ,,
2019,Just a suggestion to have a live chat or immediate response from the professors other than via email so the students can be answered immediately,Mentor,Mentors Helpfullness ,,
2019,I think you should improve the module on every lesson because I noticed that some of the modules doesn't have the full lesson and it's not easy to guess what the answer should be. Why don't you try to add more lesson that would satisfy every students in reading it.,Mentor,Mentors Helpfullness ,,
2019,The time of a student should be atleast 30days only instead of 50days before he/she can enrol again. That is only my suggestion. If not allowed then it's okay. I just want to finish as soon as possible. But I'm not saying that I'm not in favor with your policies.,Mentor,Mentors Helpfullness ,,
2019,"Yung sa exams, quizzess using mobile smart phones. Sana pwede na. Mostly kasi mobile phones na lagi bitbit at hinde mawawala sa dalahin",Mentor,Mentors Helpfullness ,,
2019,"When handling out notes and quizzes, you have to assure that you have provided everything --- detailed. Since, we are not having a classroom setting you have to assure that you have given full-detailed modules.",Mentor,Mentors Helpfullness ,,
2019,No need for improvement,Mentor,Mentors Helpfullness ,,
2019,the upgrading of grades and also getting subject I think so.,Mentor,Mentors Helpfullness ,,
2019,Keep up the great work!.,Mentor,Mentors Helpfullness ,,
2019,"So far my learning experience is perfect, i cannot think of other way to improve since I am contented",Mentor,Mentors Helpfullness ,,
2019,MAYBE MORE VIDEOS FOR ALL THE LECTURE SO THAT IT IS MORE MEANINGFUL ALSO IN MATH SHOW US HOW TO SOLVE IT.,Mentor,Mentors Helpfullness ,,
2019,video teaching/ group chats,Mentor,Mentors Helpfullness ,,
2019,Modules. Especially subjects with numbers. The Examples provided is not good enough. Better if you have power point presentation or accessible webinars that will teach us step by step especially on computations.,Mentor,Mentors Helpfullness ,,
2019,I have just started my MBA studies and exploring the website leaves nothing with me but good impression on the well executed and thought out format convenience the website offers.,Mentor,Mentors Helpfullness ,,
2019,"More interactive and well produced video classes. Online classes or courses is the wave of the future just like telecommuting and internet of things we do have in our society and therefore, it is just wonderful to have a better produced ""e-class"" rather than a voice over on PPT presentation. And, I may add, lively voices as well. Moreover, course modules should match both the corresponding video lecture and presentation. Based on my experience, for example in PHYED6102, the video lecture was very short but there were a lot of information that needs to tackle based on the course module of the day. An interactive video lecture in Math is very helpful as well. Since, this would give me or us an understanding as to how samples, equations, etc. are resolved. Please look for typos, I have seen some along my journey.",Mentor,Mentors Helpfullness ,,
2019,I have not idea right now becuase I've just started studying.,Mentor,Mentors Helpfullness ,,
2019,nothing,Mentor,Mentors Helpfullness ,,
2019,"I wish there is a lot more interaction with the student and mentor. I also wish there is a method for monitoring the activities by the student to enforce integrity in doing the quizzes. Frankly speaking, with the kind of leeway that your online course offers at this point, I am not sure how much of a weight a diploma earned in AMAUOEd will be in the real world. So if there are more",Mentor,Mentors Helpfullness ,,
2019,"I haven't gone in enough through the program to know or criticize your learning system. Maybe make some of the modules downloadable? Maybe I haven't explored enough but I can't seem to download some of them. But if there's a reasonable reason as to why, then I completely understand. But other than that, that's all.",Mentor,Mentors Helpfullness ,,
2019,Nothing comes to mind.,Mentor,Mentors Helpfullness ,,
2019,A cellphone number that students can call on emergency student concerns.,Mentor,Mentors Helpfullness ,,
2019,Please improve lecture materials specially with professional courses. Have recommended books to read in the course materials. Possible to link ALL videos in the materials from Youtube that will enhance a particular topic. Its ok not to create modules anymore just link to a properly reviewed video from Youtube.,Mentor,Mentors Helpfullness ,,
2019,"While taking my first quiz, i got confused that after selecting my answer, I Moved to next page which is wrong i dont know if i read an instruction or reminder that it need to be check then next page. So what happened, when i go back the answer i wrote i thought is wrong then keeps changing. A reminder on the steps taking quiz or exam will be nice.",Mentor,Mentors Helpfullness ,,
